fid,departure_c,departure,destination_c,destination,take_off_time,landing_time,duration,total_seats,available_seats,sell_status,price
CZ2636,WUH,Wuhan,CKG,Chongqing,1668002700,1668009000,105,180,9,SELLING,1040
PN6220,WUH,Wuhan,CKG,Chongqing,1667973900,1667980800,115,180,9,SELLING,434
3U8156,WUH,Wuhan,CKG,Chongqing,1667956200,1667962500,105,180,9,SELLING,575
OQ2136,WUH,Wuhan,CKG,Chongqing,1668002700,1668009000,105,180,9,SELLING,400
CA4382,WUH,Wuhan,CKG,Chongqing,1667999100,1668006000,115,189,9,SELLING,369
CZ3441,WUH,Wuhan,CTU,Chengdu,1667986200,1667994000,130,189,9,SELLING,813
CZ9596,WUH,Wuhan,CTU,Chengdu,1667997600,1668005400,130,152,9,SELLING,1310
CZ2871,WUH,Wuhan,CTU,Chengdu,1667951100,1667959500,140,180,9,SELLING,813
EU2712,WUH,Wuhan,CTU,Chengdu,1668006000,1668013800,130,180,7,SELLING,434
MU2611,WUH,Wuhan,CTU,Chengdu,1667958600,1667967000,140,100,9,SELLING,510
MU2605,WUH,Wuhan,CTU,Chengdu,1667979000,1667986500,125,149,9,SELLING,510
MU2653,WUH,Wuhan,CTU,Chengdu,1667993400,1668001500,135,149,9,SELLING,510
MU2463,WUH,Wuhan,CTU,Chengdu,1667982900,1667991000,135,100,9,SELLING,510
MU2651,WUH,Wuhan,CTU,Chengdu,1667971800,1667979300,125,149,9,SELLING,510
MU2640,WUH,Wuhan,CTU,Chengdu,1667989800,1667997600,130,100,9,SELLING,510
3U8790,WUH,Wuhan,CTU,Chengdu,1667997600,1668005400,130,152,9,SELLING,537
3U6764,WUH,Wuhan,CTU,Chengdu,1667983800,1667991000,120,220,9,SELLING,472
CA8267,WUH,Wuhan,CTU,Chengdu,1667976900,1667984100,120,180,9,SELLING,672
CA8221,WUH,Wuhan,CTU,Chengdu,1667951100,1667958900,130,180,9,SELLING,467
CA2762,WUH,Wuhan,CTU,Chengdu,1667997300,1668004800,125,220,9,SELLING,467
CA8283,WUH,Wuhan,CTU,Chengdu,1667970000,1667977500,125,180,9,SELLING,672
CA4398,WUH,Wuhan,CTU,Chengdu,1667964000,1667971500,125,220,9,SELLING,618
CA8281,WUH,Wuhan,CTU,Chengdu,1667955600,1667963400,130,180,9,SELLING,467
CA8269,WUH,Wuhan,CTU,Chengdu,1667991300,1667998500,120,180,9,SELLING,618
OQ2371,WUH,Wuhan,CTU,Chengdu,1667951100,1667959500,140,180,9,SELLING,450
CZ4226,WUH,Wuhan,HGH,Hangzhou,1667979600,1667985300,95,189,9,SELLING,759
CZ3783,WUH,Wuhan,HGH,Hangzhou,1667988300,1667993700,90,164,9,SELLING,694
CZ3925,WUH,Wuhan,HGH,Hangzhou,1667972700,1667978100,90,164,9,SELLING,694
CZ4406,WUH,Wuhan,HGH,Hangzhou,1668003600,1668008700,85,189,9,SELLING,759
MF8296,WUH,Wuhan,HGH,Hangzhou,1667979600,1667985300,95,189,6,SELLING,402
MF8486,WUH,Wuhan,HGH,Hangzhou,1668003600,1668008700,85,189,9,SELLING,315
GJ5706,WUH,Wuhan,HGH,Hangzhou,1668003600,1668008700,85,189,9,SELLING,618
GJ5526,WUH,Wuhan,HGH,Hangzhou,1667979600,1667985300,95,189,9,SELLING,618
MU2482,WUH,Wuhan,KMG,Kunming,1667995800,1668004200,140,149,10,SELLING,433
MU2497,WUH,Wuhan,KMG,Kunming,1667951400,1667960700,155,149,10,SELLING,433
MU2485,WUH,Wuhan,KMG,Kunming,1667957100,1667965200,135,140,10,SELLING,455
CZ3541,WUH,Wuhan,KMG,Kunming,1668000000,1668008700,145,164,9,SELLING,953
CZ8575,WUH,Wuhan,KMG,Kunming,1667956800,1667965500,145,189,9,SELLING,953
CZ3469,WUH,Wuhan,KMG,Kunming,1667990400,1667998800,140,188,9,SELLING,953
CZ6425,WUH,Wuhan,KMG,Kunming,1667965200,1667974500,155,180,9,SELLING,953
8L9870,WUH,Wuhan,KMG,Kunming,1668004800,1668012900,135,119,9,SELLING,510
8L9900,WUH,Wuhan,KMG,Kunming,1667977800,1667985900,135,180,5,SELLING,574
8L9894,WUH,Wuhan,KMG,Kunming,1667961300,1667970000,145,180,9,SELLING,510
DR6534,WUH,Wuhan,KMG,Kunming,1667961300,1667969700,140,148,9,SELLING,467
CA8265,WUH,Wuhan,SHA,Shanghai,1667986800,1667993100,105,180,9,SELLING,413
HO5538,WUH,Wuhan,SHA,Shanghai,1667961000,1667966100,85,149,9,SELLING,1462
HO5541,WUH,Wuhan,SHA,Shanghai,1667982600,1667987700,85,149,9,SELLING,1462
HO5543,WUH,Wuhan,SHA,Shanghai,1667997000,1668002700,95,149,9,SELLING,1462
HO1074,WUH,Wuhan,SHA,Shanghai,1667990100,1667996100,100,179,9,SELLING,364
MU2513,WUH,Wuhan,SHA,Shanghai,1667989800,1667995500,95,149,9,SELLING,468
MU2533,WUH,Wuhan,SHA,Shanghai,1667979000,1667985300,105,100,9,SELLING,430
MU2511,WUH,Wuhan,SHA,Shanghai,1667957400,1667963700,105,100,9,SELLING,380
MU2501,WUH,Wuhan,SHA,Shanghai,1667953800,1667959500,95,149,9,SELLING,424
MU2507,WUH,Wuhan,SHA,Shanghai,1667961000,1667966100,85,149,9,SELLING,478
MU8424,WUH,Wuhan,SHA,Shanghai,1668000600,1668006600,100,189,10,SELLING,423
MU2505,WUH,Wuhan,SHA,Shanghai,1667982600,1667987700,85,149,9,SELLING,653
MU2470,WUH,Wuhan,SHA,Shanghai,1667997000,1668002700,95,149,9,SELLING,478
MU2543,WUH,Wuhan,SHA,Shanghai,1667993400,1668000000,110,149,9,SELLING,358
MU2521,WUH,Wuhan,SHA,Shanghai,1667971800,1667976900,85,149,9,SELLING,468
CZ3579,WUH,Wuhan,SHA,Shanghai,1667976900,1667983500,110,164,9,SELLING,888
CZ3823,WUH,Wuhan,SHA,Shanghai,1667952300,1667958900,110,189,9,SELLING,888
CZ8762,WUH,Wuhan,SHA,Shanghai,1667984100,1667990700,110,162,9,SELLING,888
CZ3543,WUH,Wuhan,SHA,Shanghai,1667992200,1667998200,100,188,9,SELLING,888
FM9348,WUH,Wuhan,SHA,Shanghai,1667968200,1667973900,95,244,9,SELLING,458
FM9364,WUH,Wuhan,SHA,Shanghai,1668000600,1668006600,100,189,9,SELLING,407
CZ8743,WUH,Wuhan,TAO,Qingdao,1667991900,1667999400,125,164,9,SELLING,932
CA4852,WUH,Wuhan,TAO,Qingdao,1667958900,1667965800,115,189,9,SELLING,856
CA4850,WUH,Wuhan,TAO,Qingdao,1668002400,1668010500,135,189,9,SELLING,856
CA8237,WUH,Wuhan,TAO,Qingdao,1667951100,1667958900,130,180,9,SELLING,467
SC4868,WUH,Wuhan,TAO,Qingdao,1667958900,1667965800,115,189,10,SELLING,510
SC4862,WUH,Wuhan,TAO,Qingdao,1668002400,1668010500,135,189,10,SELLING,510
8L9869,WUH,Wuhan,TAO,Qingdao,1667981700,1667988900,120,119,9,SELLING,467
HU7663,WUH,Wuhan,TAO,Qingdao,1667961600,1667969100,125,189,9,SELLING,510
MU2517,WUH,Wuhan,TAO,Qingdao,1667951700,1667959800,135,149,9,SELLING,488
MU5584,WUH,Wuhan,TAO,Qingdao,1667987100,1667994600,125,189,10,SELLING,466
MF8338,WUH,Wuhan,XMN,Amoy,1667958600,1667964900,105,189,6,SELLING,532
MF8392,WUH,Wuhan,XMN,Amoy,1667993100,1667999100,100,189,6,SELLING,467
MF8956,WUH,Wuhan,XMN,Amoy,1668004500,1668010200,95,189,6,SELLING,445
MF8398,WUH,Wuhan,XMN,Amoy,1667973600,1667979300,95,189,6,SELLING,510
MU2437,WUH,Wuhan,XMN,Amoy,1667984400,1667990700,105,189,10,SELLING,455
CZ4324,WUH,Wuhan,XMN,Amoy,1667973600,1667979300,95,189,9,SELLING,997
CZ4692,WUH,Wuhan,XMN,Amoy,1668004500,1668010200,95,189,9,SELLING,997
CZ4264,WUH,Wuhan,XMN,Amoy,1667958600,1667964900,105,189,9,SELLING,997
CZ2631,WUH,Wuhan,XMN,Amoy,1667988600,1667994300,95,180,9,SELLING,932
CZ3841,WUH,Wuhan,XMN,Amoy,1667958900,1667965200,105,164,9,SELLING,932
GJ5992,WUH,Wuhan,XMN,Amoy,1668004500,1668010200,95,189,9,SELLING,824
GJ5624,WUH,Wuhan,XMN,Amoy,1667973600,1667979300,95,189,9,SELLING,824
CA8227,WUH,Wuhan,XMN,Amoy,1667992500,1667999100,110,180,8,SELLING,423
CA4686,WUH,Wuhan,XMN,Amoy,1667981400,1667987400,100,189,9,SELLING,715
SC2220,WUH,Wuhan,XMN,Amoy,1667981400,1667987400,100,189,10,SELLING,488
OQ2131,WUH,Wuhan,XMN,Amoy,1667988600,1667994300,95,180,9,SELLING,747
CZ8958,XMN,Amoy,BJS,Beijing,1667967600,1667978100,175,180,9,SELLING,1267
CZ4097,XMN,Amoy,BJS,Beijing,1667955600,1667966100,175,189,9,SELLING,2132
CZ8876,XMN,Amoy,BJS,Beijing,1667990100,1668000600,175,220,9,SELLING,1267
CZ4087,XMN,Amoy,BJS,Beijing,1667948400,1667959200,180,189,9,SELLING,2132
CZ4131,XMN,Amoy,BJS,Beijing,1667984400,1667995200,180,189,9,SELLING,2132
CZ4073,XMN,Amoy,BJS,Beijing,1667991600,1668002100,175,189,9,SELLING,2132
CZ4071,XMN,Amoy,BJS,Beijing,1667962800,1667973300,175,250,9,SELLING,2132
CA1816,XMN,Amoy,BJS,Beijing,1667997600,1668007800,170,189,9,SELLING,734
CA4643,XMN,Amoy,BJS,Beijing,1667986200,1667996700,175,189,9,SELLING,1678
CA4645,XMN,Amoy,BJS,Beijing,1667993400,1668004200,180,189,9,SELLING,1678
CA1812,XMN,Amoy,BJS,Beijing,1668000600,1668011100,175,195,9,SELLING,669
CA1834,XMN,Amoy,BJS,Beijing,1667979000,1667989800,180,240,9,SELLING,1188
CA1810,XMN,Amoy,BJS,Beijing,1667971500,1667982600,185,240,9,SELLING,1408
CA4641,XMN,Amoy,BJS,Beijing,1667982600,1667993400,180,189,9,SELLING,1678
CA1872,XMN,Amoy,BJS,Beijing,1667989500,1668000600,185,220,9,SELLING,853
CA4639,XMN,Amoy,BJS,Beijing,1667953800,1667964000,170,189,9,SELLING,1678
MU5169,XMN,Amoy,BJS,Beijing,1667961300,1667979000,295,180,5,SELLING,620
MF8101,XMN,Amoy,BJS,Beijing,1667962800,1667973300,175,250,6,SELLING,672
MF8169,XMN,Amoy,BJS,Beijing,1667984400,1667995200,180,189,6,SELLING,640
MF8103,XMN,Amoy,BJS,Beijing,1667991600,1668002100,175,189,6,SELLING,607
MF8105,XMN,Amoy,BJS,Beijing,1667977200,1667988000,180,189,6,SELLING,672
MF8127,XMN,Amoy,BJS,Beijing,1667955600,1667966100,175,189,6,SELLING,640
MF8117,XMN,Amoy,BJS,Beijing,1667948400,1667959200,180,189,6,SELLING,586
SC2125,XMN,Amoy,BJS,Beijing,1667982600,1667993400,180,189,9,SELLING,833
SC2123,XMN,Amoy,BJS,Beijing,1667953800,1667964000,170,189,9,SELLING,685
SC2129,XMN,Amoy,BJS,Beijing,1667993400,1668004200,180,189,9,SELLING,867
SC2127,XMN,Amoy,BJS,Beijing,1667986200,1667996700,175,189,9,SELLING,811
JD5252,XMN,Amoy,BJS,Beijing,1668003300,1668012900,160,180,10,SELLING,494
HU7192,XMN,Amoy,BJS,Beijing,1667969100,1667980200,185,189,9,SELLING,665
GJ5397,XMN,Amoy,BJS,Beijing,1667955600,1667966100,175,189,9,SELLING,1710
GJ5387,XMN,Amoy,BJS,Beijing,1667948400,1667959200,180,189,9,SELLING,1710
GJ5371,XMN,Amoy,BJS,Beijing,1667962800,1667973300,175,250,9,SELLING,1710
GJ5431,XMN,Amoy,BJS,Beijing,1667984400,1667995200,180,189,9,SELLING,1710
GJ5373,XMN,Amoy,BJS,Beijing,1667991600,1668002100,175,189,9,SELLING,1710
CZ4411,XMN,Amoy,CKG,Chongqing,1667959500,1667970600,185,189,9,SELLING,1462
CZ9380,XMN,Amoy,CKG,Chongqing,1667992500,1668003900,190,240,5,SELLING,1181
CZ4195,XMN,Amoy,CKG,Chongqing,1667967000,1667977500,175,189,9,SELLING,1462
CZ4327,XMN,Amoy,CKG,Chongqing,1667947500,1667958300,180,189,9,SELLING,1462
CZ4391,XMN,Amoy,CKG,Chongqing,1667999400,1668009300,165,189,9,SELLING,1462
GJ5495,XMN,Amoy,CKG,Chongqing,1667967000,1667977500,175,189,9,SELLING,1181
GJ5671,XMN,Amoy,CKG,Chongqing,1667977800,1667988300,175,189,9,SELLING,1181
GJ5691,XMN,Amoy,CKG,Chongqing,1667999400,1668009300,165,189,9,SELLING,1181
GJ5711,XMN,Amoy,CKG,Chongqing,1667959500,1667970600,185,189,9,SELLING,1181
GJ5627,XMN,Amoy,CKG,Chongqing,1667947500,1667958300,180,189,9,SELLING,1181
HU7412,XMN,Amoy,CKG,Chongqing,1667992200,1668002100,165,189,9,SELLING,513
3U8032,XMN,Amoy,CKG,Chongqing,1667992500,1668003900,190,240,9,SELLING,494
CA4566,XMN,Amoy,CKG,Chongqing,1667965200,1667976000,180,189,9,SELLING,467
CA4651,XMN,Amoy,CKG,Chongqing,1667995800,1668007200,190,189,9,SELLING,1072
CA4647,XMN,Amoy,CKG,Chongqing,1667948100,1667958900,180,189,9,SELLING,1072
MF8471,XMN,Amoy,CKG,Chongqing,1667999400,1668009300,165,189,6,SELLING,499
MF8491,XMN,Amoy,CKG,Chongqing,1667959500,1667970600,185,189,6,SELLING,564
MF8449,XMN,Amoy,CKG,Chongqing,1667977800,1667988300,175,189,6,SELLING,564
MF8403,XMN,Amoy,CKG,Chongqing,1667947500,1667958300,180,189,6,SELLING,499
MF8261,XMN,Amoy,CKG,Chongqing,1667967000,1667977500,175,189,6,SELLING,564
SC2135,XMN,Amoy,CKG,Chongqing,1667948100,1667958900,180,189,9,SELLING,553
SC2139,XMN,Amoy,CKG,Chongqing,1667995800,1668007200,190,189,9,SELLING,553
MU6076,XMN,Amoy,CTU,Chengdu,1667965800,1667976600,180,180,9,SELLING,856
MU6192,XMN,Amoy,CTU,Chengdu,1667994000,1668004800,180,180,5,SELLING,1148
MF8441,XMN,Amoy,CTU,Chengdu,1667960700,1667972400,195,189,6,SELLING,921
MF8489,XMN,Amoy,CTU,Chengdu,1667972100,1667983200,185,189,6,SELLING,921
MF8401,XMN,Amoy,CTU,Chengdu,1667950800,1667961600,180,189,6,SELLING,921
MF8431,XMN,Amoy,CTU,Chengdu,1667983200,1667994000,180,189,6,SELLING,921
EU2258,XMN,Amoy,CTU,Chengdu,1667988300,1668006900,310,90,5,SELLING,812
EU1970,XMN,Amoy,CTU,Chengdu,1667972400,1667984100,195,180,3,SELLING,810
HO5687,XMN,Amoy,CTU,Chengdu,1667965800,1667976600,180,180,9,SELLING,878
HO5689,XMN,Amoy,CTU,Chengdu,1667994000,1668004800,180,180,5,SELLING,1191
CZ9642,XMN,Amoy,CTU,Chengdu,1667968200,1667979600,190,300,9,SELLING,1754
CZ4325,XMN,Amoy,CTU,Chengdu,1667950800,1667961600,180,189,9,SELLING,1754
CZ9342,XMN,Amoy,CTU,Chengdu,1667999100,1668015300,270,132,9,SELLING,1754
CZ4355,XMN,Amoy,CTU,Chengdu,1667983200,1667994000,180,189,9,SELLING,1754
CZ4365,XMN,Amoy,CTU,Chengdu,1667960700,1667972400,195,189,9,SELLING,1754
CZ4409,XMN,Amoy,CTU,Chengdu,1667972100,1667983200,185,189,9,SELLING,1754
3U8924,XMN,Amoy,CTU,Chengdu,1667968200,1667979600,190,300,9,SELLING,1213
3U6952,XMN,Amoy,CTU,Chengdu,1667999100,1668015300,270,132,9,SELLING,953
GJ5709,XMN,Amoy,CTU,Chengdu,1667972100,1667983200,185,189,9,SELLING,1408
GJ5665,XMN,Amoy,CTU,Chengdu,1667960700,1667972400,195,189,9,SELLING,1408
GJ5655,XMN,Amoy,CTU,Chengdu,1667983200,1667994000,180,189,9,SELLING,1408
GJ5625,XMN,Amoy,CTU,Chengdu,1667950800,1667961600,180,189,9,SELLING,1408
CA4657,XMN,Amoy,CTU,Chengdu,1667973900,1667991000,285,189,9,SELLING,1278
CA4538,XMN,Amoy,CTU,Chengdu,1667951700,1667963400,195,220,9,SELLING,723
CA4282,XMN,Amoy,CTU,Chengdu,1667992200,1668003900,195,195,9,SELLING,723
CA4540,XMN,Amoy,CTU,Chengdu,1667975100,1667986800,195,195,9,SELLING,943
SC2157,XMN,Amoy,CTU,Chengdu,1667973900,1667991000,285,189,8,SELLING,706
CZ4051,XMN,Amoy,HGH,Hangzhou,1667949600,1667955300,95,189,9,SELLING,1018
CZ4123,XMN,Amoy,HGH,Hangzhou,1667965800,1667972100,105,189,9,SELLING,1310
CZ4449,XMN,Amoy,HGH,Hangzhou,1667992800,1667998200,90,189,9,SELLING,1018
CZ4443,XMN,Amoy,HGH,Hangzhou,1667977500,1667982900,90,189,9,SELLING,1310
MF8525,XMN,Amoy,HGH,Hangzhou,1667977500,1667982900,90,189,6,SELLING,1310
MF8079,XMN,Amoy,HGH,Hangzhou,1667949600,1667955300,95,189,6,SELLING,1018
MF8159,XMN,Amoy,HGH,Hangzhou,1667965800,1667972100,105,189,6,SELLING,1310
MF8531,XMN,Amoy,HGH,Hangzhou,1667992800,1667998200,90,189,6,SELLING,878
SC2113,XMN,Amoy,HGH,Hangzhou,1667974800,1667980200,90,189,9,SELLING,1270
SC2111,XMN,Amoy,HGH,Hangzhou,1667948100,1667953800,95,189,9,SELLING,667
SC2115,XMN,Amoy,HGH,Hangzhou,1667995200,1668001200,100,189,9,SELLING,726
MU4949,XMN,Amoy,HGH,Hangzhou,1667977500,1667982900,90,189,9,SELLING,1310
CA4633,XMN,Amoy,HGH,Hangzhou,1667948100,1667953800,95,189,9,SELLING,802
CA4637,XMN,Amoy,HGH,Hangzhou,1667995200,1668001200,100,189,9,SELLING,802
CA4635,XMN,Amoy,HGH,Hangzhou,1667974800,1667980200,90,189,9,SELLING,1310
NS8473,XMN,Amoy,HGH,Hangzhou,1667977500,1667982900,90,189,9,SELLING,1310
NS8153,XMN,Amoy,HGH,Hangzhou,1667965800,1667972100,105,189,9,SELLING,1310
NS8479,XMN,Amoy,HGH,Hangzhou,1667992800,1667998200,90,189,9,SELLING,878
NS6071,XMN,Amoy,HGH,Hangzhou,1667949600,1667955300,95,189,9,SELLING,1018
GJ5743,XMN,Amoy,HGH,Hangzhou,1667977500,1667982900,90,189,9,SELLING,1310
GJ5423,XMN,Amoy,HGH,Hangzhou,1667965800,1667972100,105,189,9,SELLING,1310
GJ5749,XMN,Amoy,HGH,Hangzhou,1667992800,1667998200,90,189,9,SELLING,888
GJ5351,XMN,Amoy,HGH,Hangzhou,1667949600,1667955300,95,189,9,SELLING,1029
KY8214,XMN,Amoy,KMG,Kunming,1667980500,1667991000,175,189,9,SELLING,618
KY8212,XMN,Amoy,KMG,Kunming,1667970300,1667980500,170,189,9,SELLING,670
KY8216,XMN,Amoy,KMG,Kunming,1667991300,1668003300,200,189,9,SELLING,612
HO5694,XMN,Amoy,KMG,Kunming,1667958000,1667969100,185,180,9,SELLING,1473
MU5221,XMN,Amoy,KMG,Kunming,1667958000,1667969100,185,180,10,SELLING,616
MU5782,XMN,Amoy,KMG,Kunming,1667995200,1668006900,195,140,9,SELLING,564
MF8405,XMN,Amoy,KMG,Kunming,1667952000,1667963100,185,189,6,SELLING,564
MF3147,XMN,Amoy,KMG,Kunming,1667958000,1667969100,185,180,9,SELLING,1527
MF8429,XMN,Amoy,KMG,Kunming,1667981100,1667991300,170,189,6,SELLING,629
MF8417,XMN,Amoy,KMG,Kunming,1667972100,1667982300,170,189,6,SELLING,651
GJ5641,XMN,Amoy,KMG,Kunming,1667972100,1667982300,170,189,9,SELLING,1364
GJ5653,XMN,Amoy,KMG,Kunming,1667981100,1667991300,170,189,9,SELLING,1364
GJ5629,XMN,Amoy,KMG,Kunming,1667952000,1667963100,185,189,9,SELLING,1364
CZ9464,XMN,Amoy,KMG,Kunming,1667961300,1667972700,190,180,9,SELLING,1570
CZ4353,XMN,Amoy,KMG,Kunming,1667981100,1667991300,170,189,9,SELLING,1689
CZ4341,XMN,Amoy,KMG,Kunming,1667972100,1667982300,170,189,9,SELLING,1689
3U8250,XMN,Amoy,KMG,Kunming,1667961300,1667972700,190,180,9,SELLING,889
MU2864,XMN,Amoy,NKG,Nanjing,1667999400,1668005700,105,180,9,SELLING,523
MU2810,XMN,Amoy,NKG,Nanjing,1667961000,1667967900,115,180,9,SELLING,573
MU2914,XMN,Amoy,NKG,Nanjing,1667989800,1667996400,110,180,9,SELLING,479
MU2880,XMN,Amoy,NKG,Nanjing,1667982600,1667989800,120,220,9,SELLING,552
MF8583,XMN,Amoy,NKG,Nanjing,1667986200,1667993100,115,189,6,SELLING,521
MF8507,XMN,Amoy,NKG,Nanjing,1667950200,1667957400,120,189,6,SELLING,499
MF8589,XMN,Amoy,NKG,Nanjing,1667971800,1667979000,120,189,6,SELLING,607
MF8513,XMN,Amoy,NKG,Nanjing,1667957400,1667964000,110,189,6,SELLING,586
CZ4425,XMN,Amoy,NKG,Nanjing,1667950200,1667957400,120,189,9,SELLING,1029
CZ4503,XMN,Amoy,NKG,Nanjing,1667971800,1667979000,120,189,9,SELLING,1029
CZ7160,XMN,Amoy,NKG,Nanjing,1668003000,1668010200,120,220,9,SELLING,975
CZ4431,XMN,Amoy,NKG,Nanjing,1667957400,1667964000,110,189,9,SELLING,1029
CZ4497,XMN,Amoy,NKG,Nanjing,1667986200,1667993100,115,189,9,SELLING,1029
CZ9719,XMN,Amoy,NKG,Nanjing,1667990700,1667997900,120,189,9,SELLING,921
HO1796,XMN,Amoy,NKG,Nanjing,1668003000,1668010200,120,220,9,SELLING,390
GJ5731,XMN,Amoy,NKG,Nanjing,1667957400,1667964000,110,189,9,SELLING,845
GJ5797,XMN,Amoy,NKG,Nanjing,1667986200,1667993100,115,189,9,SELLING,845
GJ5803,XMN,Amoy,NKG,Nanjing,1667971800,1667979000,120,189,9,SELLING,845
GJ5725,XMN,Amoy,NKG,Nanjing,1667950200,1667957400,120,189,9,SELLING,845
ZH5178,XMN,Amoy,NKG,Nanjing,1668003000,1668010200,120,220,9,SELLING,802
CA4671,XMN,Amoy,NKG,Nanjing,1667980800,1667987100,105,189,9,SELLING,726
CA4814,XMN,Amoy,NKG,Nanjing,1667949000,1667955300,105,189,9,SELLING,726
NS3226,XMN,Amoy,NKG,Nanjing,1667990700,1667997900,120,189,9,SELLING,488
SC4784,XMN,Amoy,NKG,Nanjing,1667949000,1667955300,105,189,9,SELLING,521
SC2185,XMN,Amoy,NKG,Nanjing,1667980800,1667987100,105,189,4,SELLING,611
GJ5739,XMN,Amoy,SHA,Shanghai,1667970000,1667976900,115,189,9,SELLING,1267
GJ5727,XMN,Amoy,SHA,Shanghai,1667977200,1667984400,120,189,9,SELLING,1267
GJ5735,XMN,Amoy,SHA,Shanghai,1667984400,1667991600,120,189,9,SELLING,1267
GJ5761,XMN,Amoy,SHA,Shanghai,1667991600,1667998200,110,189,9,SELLING,1267
GJ5783,XMN,Amoy,SHA,Shanghai,1667962800,1667969100,105,189,9,SELLING,1267
HO1108,XMN,Amoy,SHA,Shanghai,1667977200,1667983500,105,240,9,SELLING,591
HO1106,XMN,Amoy,SHA,Shanghai,1667958600,1667965500,115,240,9,SELLING,418
HO1198,XMN,Amoy,SHA,Shanghai,1668002400,1668008700,105,240,9,SELLING,505
MF8509,XMN,Amoy,SHA,Shanghai,1667977200,1667984400,120,189,6,SELLING,748
MF8517,XMN,Amoy,SHA,Shanghai,1667984400,1667991600,120,189,6,SELLING,748
MF8501,XMN,Amoy,SHA,Shanghai,1667948400,1667955000,110,189,6,SELLING,596
MF8567,XMN,Amoy,SHA,Shanghai,1667962800,1667969100,105,189,6,SELLING,748
MF8545,XMN,Amoy,SHA,Shanghai,1667991600,1667998200,110,189,6,SELLING,748
MF8521,XMN,Amoy,SHA,Shanghai,1667970000,1667976900,115,189,6,SELLING,748
MF8511,XMN,Amoy,SHA,Shanghai,1667955600,1667962200,110,189,6,SELLING,748
CA4659,XMN,Amoy,SHA,Shanghai,1667951400,1667958000,110,189,9,SELLING,1062
CA4661,XMN,Amoy,SHA,Shanghai,1667995200,1668002100,115,189,9,SELLING,1062
SC2165,XMN,Amoy,SHA,Shanghai,1667951400,1667958000,110,189,9,SELLING,586
SC2167,XMN,Amoy,SHA,Shanghai,1667995200,1668002100,115,189,9,SELLING,607
FM9264,XMN,Amoy,SHA,Shanghai,1667958900,1667965500,110,140,9,SELLING,719
FM9374,XMN,Amoy,SHA,Shanghai,1667988000,1667994600,110,189,9,SELLING,719
FM9536,XMN,Amoy,SHA,Shanghai,1667962800,1667969400,110,100,9,SELLING,719
FM9262,XMN,Amoy,SHA,Shanghai,1667995800,1668003000,120,149,9,SELLING,719
FM9150,XMN,Amoy,SHA,Shanghai,1667985900,1667992800,115,189,9,SELLING,678
MU8432,XMN,Amoy,SHA,Shanghai,1667962800,1667969400,110,100,10,SELLING,748
MU5666,XMN,Amoy,SHA,Shanghai,1667973600,1667979900,105,244,9,SELLING,739
MU5664,XMN,Amoy,SHA,Shanghai,1667966100,1667973300,120,189,9,SELLING,739
MU5240,XMN,Amoy,SHA,Shanghai,1667955900,1667963400,125,189,9,SELLING,599
MU5246,XMN,Amoy,SHA,Shanghai,1667952000,1667958900,115,189,9,SELLING,588
MU8398,XMN,Amoy,SHA,Shanghai,1667985900,1667992800,115,189,10,SELLING,705
MU5648,XMN,Amoy,SHA,Shanghai,1667980200,1667987400,120,100,9,SELLING,739
MU8560,XMN,Amoy,SHA,Shanghai,1667958900,1667965500,110,140,10,SELLING,748
MU8490,XMN,Amoy,SHA,Shanghai,1667995800,1668003000,120,149,10,SELLING,748
CZ4435,XMN,Amoy,SHA,Shanghai,1667984400,1667991600,120,189,9,SELLING,1570
CZ4461,XMN,Amoy,SHA,Shanghai,1667991600,1667998200,110,189,9,SELLING,1570
CZ4483,XMN,Amoy,SHA,Shanghai,1667962800,1667969100,105,189,9,SELLING,1570
CZ4427,XMN,Amoy,SHA,Shanghai,1667977200,1667984400,120,189,9,SELLING,1570
CZ4439,XMN,Amoy,SHA,Shanghai,1667970000,1667976900,115,189,9,SELLING,1570
9C8816,XMN,Amoy,SHA,Shanghai,1667958900,1667965200,105,186,4,SELLING,513
9C8838,XMN,Amoy,SHA,Shanghai,1667978400,1667984700,105,186,1,SELLING,586
9C8864,XMN,Amoy,SHA,Shanghai,1668001800,1668008100,105,186,4,SELLING,478
9C8808,XMN,Amoy,SHA,Shanghai,1667985000,1667991600,110,186,4,SELLING,513
CZ4053,XMN,Amoy,TAO,Qingdao,1667952900,1667961600,145,189,9,SELLING,1397
CZ4445,XMN,Amoy,TAO,Qingdao,1667996400,1668005100,145,189,9,SELLING,1397
CZ4029,XMN,Amoy,TAO,Qingdao,1667965500,1667975400,165,189,9,SELLING,1397
GJ5353,XMN,Amoy,TAO,Qingdao,1667952900,1667961600,145,189,9,SELLING,1126
GJ5745,XMN,Amoy,TAO,Qingdao,1667996400,1668005100,145,189,9,SELLING,1126
GJ5329,XMN,Amoy,TAO,Qingdao,1667965500,1667975400,165,189,9,SELLING,1224
CA4816,XMN,Amoy,TAO,Qingdao,1667946600,1667955300,145,189,9,SELLING,1105
CA4818,XMN,Amoy,TAO,Qingdao,1667947500,1667962200,245,189,9,SELLING,1105
CA4812,XMN,Amoy,TAO,Qingdao,1667970000,1667979300,155,189,9,SELLING,1202
CA4814,XMN,Amoy,TAO,Qingdao,1667949000,1667964300,255,189,9,SELLING,1105
